repeatedly	27
generating	129
uncorrectable	1
halt	3
undervoting	3
logical	16
tables	46
deliberate	35
validated	105
signal	203
reconciliation	69
undervotes	3
messages	34
latitude	5
depending	28
critical	76
indicators	43
noncritical	1
ambiguous	10
documenting	18
routines	7
accomplished	105
examples	8
interrupts	3
handlers	13
occurrences	17
log-in	1
ballot-related	1
processable	1
aborted	23
exceptional	73
failures	11
startup	5
centrally	4
initiation	95
enablingcasting	1
counter	92
monitors	11
read-write-verify	1
check-sum	1
retries	1
gauge	6
monitored	20
generic	27
characteristics	179
supervisory	215
interval	49
preclude	130
vote-counting	1
markets	99
sells	423
installs	40
ensures	25
canvassing	19
inventory	433
laboratories	43
implements	74
pilot	198
redesignated	2
disruption	19
sketch	2
depicting	12
planned	169
layout	14
timing	42
rescinds	37
wishing	16
recommends	42
revocation	1164
separation	294
anomaly	3
teams	80
prepares	48
downloads	1
couriers	11
minimize	88
laying	15
table	193
protested	34
misspelling	6
nevertheless	40
uncounted	10
tamper	18
receptacle	74
undetermined	13
trying	39
editors	10
newspapers	171
managers	648
observes	4
grouping	11
notations	9
protesting	16
damaged	263
remake	7
team	637
insofar	64
containers	165
recounted	29
recounts	5
thirty-eight	12
affix	40
inability	111
inadvertence	8
tampering	39
demonstrated	138
responds	13
endorse	74
indigent	306
ruling	121
nondisclosure	22
consequence	62
toll-free	10
ascertaining	24
factor	246
rubber	15
stamps	128
extrinsic	10
erasures	1
erasure	2
openings	19
neither	265
touches	10
connects	33
edge	26
automated	306
defect	225
remade	5
symbols	20
endorsements	27
unclear	3
viewing	38
arranging	47
checked	10
retesting	6
malfunctioning	1
attaching	38
disparity	5
differs	27
recheck	1
computations	16
canvassers	8
hired	149
transported	199
aggregating	8
strictly	28
directions	110
disagreement	45
summarily	63
specifying	230
informality	18
certainty	29
attest	48
estimating	19
evidenced	227
erroneous	88
race	224
winner	45
faith	994
truth	68
allegations	157
cross-petitioner	37
cross-petitioners	3
joinder	72
join	154
cross-petitions	11
pendency	121
relates	223
unexpended	66
overtime	41
familiar	37
impoundment	80
impound	37
hindered	6
impounded	56
pervasive	3
approximate	91
plurality	17
concerned	121
finality	24
acknowledges	25
discharges	70
releases	109
although	99
differ	36
vacation	202
malfunctioned	8
summons	347
counterclaim	30
heard	440
runs	46
deciding	38
break	33
resume	50
fiduciary	1105
accruing	223
protective	521
incurs	66
borne	88
stayed	93
prejudiced	42
arbitrary	19
capricious	18
remand	42
unreasonably	94
unlawfully	105
contests	28
consents	253
joining	58
depositor	133
concluded	62
seated	13
runner-up	1
resulted	180
early	240
arises	133
thirtieth	26
chaired	3
committeemans	16
seventy-two	112
tiebreaking	6
prerequisite	49
fills	17
possessing	89
resign	55
incumbents	9
mayors	16
enough	59
holdover	2
assumption	97
falsifying	7
fraudulently	44
destroys	30
suppresses	2
distributes	104
anonymous	2
insignia	36
clothing	107
civilian	30
depiction	4
collects	128
keeps	22
commingling	19
advocate	350
messaging	27
supervisor	178
unrelated	214
encouraging	58
illegally	36
removes	80
withholds	21
unregistered	17
hiring	144
hires	15
solicited	81
examines	8
unmarked	11
forgery	44
circulating	47
imitation	24
forges	15
deceptive	253
deceives	1
inducement	44
non-english	26
speaking	16
custodian	992
opens	12
entries	88
substituting	32
misplaces	2
tallies	1
headquarters	45
vitiating	2
breaks	22
decreases	48
defraud	110
inspects	8
procuring	89
interferes	97
obstructs	50
injures	13
compelled	68
growing	94
testifies	23
indictment	200
fail	229
tampers	8
disarranges	2
inaccurately	3
perfectly	1
deceive	16
deceiving	1
causing	204
doubtful	6
damaging	14
disarranging	1
damages	1777
appliance	29
conveniences	7
enabling	62
convenience	186
arrested	116
counterfeit	85
printers	8
spellings	2
expressing	20
placard	40
incapacitated	494
induces	21
persuades	2
considering	317
ejects	1
threatens	40
eject	5
occupies	38
communicates	27
commit	281
forcible	22
fear	20
retaliation	22
inducing	52
refrain	97
promises	43
induce	53
workplace	52
motto	4
argument	43
threats	21
handbill	4
intimidates	5
coerces	1
attempting	122
aiding	48
omits	16
shield	3
externally	3
defacement	1
reveals	26
tries	1
illegal	249
endorsing	15
reseal	2
unbroken	11
inquire	54
falsity	22
specially	79
command	66
violators	32
self-incrimination	19
accused	208
tend	51
incriminate	7
informants	8
subcontractor	161
reemploy	2
remuneration	158
profiteering	6
wherever	100
undertaking	334
lunch	83
enemy	19
attack	58
threatened	153
imprudent	2
inexpedient	3
exigencies	5
deem	180
transition	273
hereafter	66
binding	466
transacted	59
formalities	9
light	262
consuming	8
locates	8
affords	17
inferring	1
finger	68
excepting	36
promulgated	113
beliefs	24
affiliations	32
disseminated	41
mandatory	251
segregate	15
compulsory	73
insure	193
pursuit	62
eliminate	162
expensive	12
tangibly	1
adversely	238
search	356
comprehensible	1
psychological	86
psychologist	120
disclosures	104
inaccurate	66
dissemination	69
deletion	15
uncorrected	8
undeleted	1
granting	452
unrestricted	38
justification	47
elimination	101
redisclosure	2
donated	115
servants	29
freely	19
discuss	94
judgments	345
valuable	147
lifetime	169
irreplaceable	2
beyond	372
collecting	307
disseminates	16
treat	188
originating	84
requestor	2
researcher	33
incorporates	33
defines	929
invasion	34
compelling	71
demonstrable	4
overriding	5
categorized	14
patients	881
custodial	539
revealing	10
penology	1
exempted	185
unwarranted	23
subunit	1
accord	49
midwest	28
greenhouse	2
signatory	52
workforce	273
broker-dealers	12
advisors	40
bidders	147
producers	266
radiologic	9
technologists	4
titled	52
offenders	469
matching	172
riverboat	457
suppliers	246
occupational	538
credibility	21
appendage	2
writings	48
rationale	9
stringent	46
nondisclosures	1
usa	13
patriot	9
modernization	42
deferred	232
iv-d	258
contractors	343
portability	17
accountability	80
in-house	9
authenticity	11
permanently	260
obscures	4
impermissible	9
generals	103
rulemaking	157
compromises	6
portable	122
elements	174
debit	107
unencrypted	10
legitimate	78
restore	158
owner	5500
compromise	184
consumer	1874
affordable	111
officersoffice	1
mansion	9
ninety-five	57
seventy-six	6
sixty-six	30
seventy-nine	3
deputies	186
elective	38
revocations	11
denotes	12
task	89
nonbinding	16
dealings	23
pecuniary	152
affects	143
subordinates	6
advancements	36
intermittent	40
hourly	53
prospective	520
holdings	55
shares	1713
stepparent	35
stepchild	58
stepbrother	9
stepsister	9
blood	523
feminine	11
noun	8
frivolous	40
inconsequential	1
dealt	27
appropriately	51
redacted	26
target	115
cross-examine	34
sanctioned	25
vii	96
screening	277
inherently	6
conclusive	254
equitable	440
amounting	25
customer	695
nonstate	10
partnerships	221
deficient	25
negotiating	64
detailing	40
expects	62
contracting	333
compromising	6
waivers	110
works	1820
negotiation	184
discretionary	71
subsidiary	543
elapse	18
surrounding	108
job	313
beneficial	283
articulated	3
presided	7
gathering	67
restitution	277
disgorgement	14
reprimand	38
suspend	597
impeachment	53
retaliate	10
threaten	33
testified	14
coercion	18
suggestion	10
informant	28
summoning	14
mislead	26
securities	2156
justifies	8
nepotism	9
continuation	266
participates	183
departmental	69
explicitly	14
reappointment	82
investigators	81
addressing	54
wrongdoing	9
neglect	521
misfeasance	22
malfeasance	33
nonfeasance	20
reelected	14
reappoint	25
deter	8
eradicate	13
mismanagement	13
bribery	12
wrongful	109
strengthen	18
interpretive	18
duces	17
tecum	17
correspondence	110
disobeys	9
misappropriated	23
unsolicited	20
calendars	5
accompanies	13
investigates	13
credible	37
misappropriation	49
diligently	22
diversion	211
disappearance	13
discovers	62
particularized	8
arguments	25
acquires	293
broader	10
iac	330
fugitives	6
recapture	12
recapturing	1
suits	98
injured	295
suit	560
relation	439
taxed	143
relator	12
fuel	958
pensions	72
succeeds	58
payday	1
sixty-two	23
revocable	78
reaches	38
governor-elect	4
society	728
reliable	82
inauguration	4
heads	38
andor	56
abolition	34
reexamine	4
fullest	22
consolidating	51
overlapping	8
accomplishing	38
reorganizations	16
enumerating	4
prevail	33
enumerate	2
directive	68
survival	24
abate	86
state-supported	3
unimproved	44
improved	195
conveying	52
scientific	205
advantageous	41
legality	36
controlling	285
sinking	164
appraisers	369
pledged	342
bondholders	244
bequest	161
devise	217
hoosier	64
alliance	20
drugs	630
not-for-profit	160
commence	253
bylaws	1102
merger	1085
resource	344
educating	28
communities	153
disseminate	68
furthers	9
expedient	79
merge	119
merges	9
ongoing	125
alleviate	22
promotional	106
revokes	75
eleven	174
trades	36
afl-cio	1
competition	132
ordnance	13
urban	382
responders	33
presidents	39
mission	50
efficiencies	16
impacts	59
encroachment	24
opportunities	271
collaboration	70
multicounty	9
devoting	3
gather	32
spending	45
burdens	19
justified	61
rigorous	8
tools	80
speed	263
driven	201
products	1242
lower	203
omb	65
accountable	43
initiatives	79
operational	167
articulation	28
e-government	1
harmonize	4
views	37
trends	22
analyze	54
metrics	14
adoptions	20
empower	15
caution	48
modifies	56
encompassing	16
circular	48
linked	61
element	74
instrumentalities	66
adherence	18
coordinator	125
ombudsman	295
opeb	16
post-employment	10
summarizes	7
analyzes	3
abolishment	17
fueling	29
recycling	264
collaborate	28
weatherization	6
pursued	20
evaluates	14
interagency	34
studying	10
self-declaration	1
resumption	8
suggesting	5
lapses	22
emerging	10
gross	2399
million	664
sized	9
logistics	53
accelerate	16
commercialization	9
technologies	75
compete	20
focus	28
sectors	12
growth	275
leverage	10
globally	3
viability	32
attract	45
accelerating	6
commercialize	1
priority	603
enhancing	67
professionals	170
advisers	60
tourist	72
venture	165
cooperative	641
wastewater	166
storm	233
regional	798
debentures	100
anticipation	327
warrants	778
indebtedness	1102
broadband	89
ministry	95
enlargement	93
machinery	266
furnishings	40
functionally	32
sectarian	11
devotional	3
divinity	5
denomination	92
easements	244
franchises	163
patents	70
surveys	220
financed	266
annualized	10
double	60
aquaria	1
botanical	17
societies	79
museums	48
zoological	9
elementary	93
intellectual	149
artistic	18
enrichment	34
refinancing	196
noncapital	12
recurring	27
exhibit	58
export	102
premium	846
international	261
exports	25
thereon	339
rental	1372
unsecured	68
lessee	933
indenture	355
chartered	174
cooperatives	27
originate	36
companies	1075
unions	161
lend	58
repayment	384
assessments	1423
hazard	196
mortgagee	107
executors	52
fiduciaries	90
mortgagor	73
borrower	355
lenders	117
developers	69
users	380
pollution	521
sewage	813
solid	832
radioactive	135
thermal	28
radiation	117
contamination	97
noise	45
abatement	201
substances	465
washing	18
cleaning	66
sulfur	20
ash	17
coal-fired	2
emissions	69
burning	47
environmentally	29
sound	232
tax-exempt	16
contemplation	23
drinking	124
iheffa	24
inadequate	146
chronic	110
insecurity	9
menace	13
morals	34
involuntary	105
burden	363
indigency	13
crushing	3
unemployed	60
ultimately	33
spread	68
stagnation	2
promotion	313
attraction	20
stimulation	18
mining	591
informal	238
gainful	33
expanded	99
revitalized	1
stimulate	22
flow	153
bankers	48
thus	64
putting	13
pool	307
expanding	47
especially	36
medium-sized	3
farm	839
borrowers	122
farming	63
enterprises	168
preventing	89
remediating	2
well-being	81
positively	11
motorsports	185
numerous	9
borrowing	142
synergies	1
rating	454
investors	75
insurers	774
enhancers	1
liberally	111
supersede	63
secb	14
sovereign	28
allowable	277
dealing	289
delegating	24
nonforfeiture	106
handle	73
blanket	73
conditioned	272
faithful	212
transact	457
arbitrage	4
rebate	64
perpetual	103
succession	76
sue	238
authoritys	197
engineers	281
accountants	137
silviculture	2
aquaculture	11
borrow	215
guaranties	27
reinsurance	370
deal	111
regulating	166
encouragement	26
undertaken	188
lessors	97
servicing	70
commitment	459
jeopardizing	29
stability	58
advances	243
commitments	101
receivable	84
seize	48
foreclosure	445
guaranty	240
remodel	54
rebuild	26
enlarge	57
discount	319
coinsure	2
reinsure	28
counseling	428
exporters	7
maturities	56
redemption	570
maturity	429
swap	105
implied	174
interpreted	80
broadly	14
lacks	46
ports	255
dealers	402
domestic	1738
emit	16
banking	241
buyers	167
lessees	231
plats	107
bidder	381
promptness	19
released	505
volume	227
incremental	168
standpoint	11
liquidated	88
repurchase	118
commuter	178
bus	882
ifa	26
briefly	25
sewers	184
payroll	154
saved	30
promotes	57
formulate	46
uncured	12
furtherance	118
objective	82
refinance	54
rents	179
promissory	95
refinanced	44
unneeded	15
obsolete	30
repaired	80
enhancement	155
defaults	44
unidentified	23
precedent	78
respects	97
insurer	3580
guarantor	74
matured	31
exchanged	68
pledges	79
pledging	51
additionally	27
mature	179
denominations	70
coupon	92
variable	120
convertible	38
intervals	121
compounding	27
abrogated	26
abrogating	4
lien	2385
tort	138
thereupon	99
redeemable	51
protecting	158
covenants	282
safekeeping	112
depository	761
negotiability	28
negotiable	290
coupons	197
facsimiles	7
allocates	16
therefrom	104
inheritance	302
administrators	230
guardians	186
belonging	264
loaned	86
zoning	907
dissolved	235
clean	372
harmful	74
injurious	62
fortunes	2
obligated	314
lessor	823
sublease	64
merits	68
feasibility	145
assurances	48
contemplated	138
proponents	3
economies	14
foregoing	122
guided	20
constituting	211
reinvest	52
public-private	322
bearer	73
compounded	27
weeks	401
resale	193
resell	41
par	160
nonliability	5
biannually	5
particularly	55
combine	46
accomplishment	109
conclusively	52
estopped	13
bondholder	28
pursue	125
liens	472
sureties	181
collateral	708
devoted	87
billion	10
ceiling	17
cap	90
carryforward	9
ihcda	5
ismel	5
issuer	584
issuers	73
supplanted	5
fishing	168
wholesale	399
category	199
ultimate	219
usage	102
noncategorized	2
gasification	82
converts	25
de-foa	1
billing	155
remittance	91
monies	100
sng	114
producer	726
gate	28
consumption	296
adjustments	231
pipeline	241
convert	118
capable	304
priced	13
volatile	8
mitigate	61
volatility	4
enjoy	35
defers	3
ratepayers	18
enact	81
surrenders	30
abridges	4
discoveries	2
drilling	104
realizing	11
protects	33
assignee	378
addenda	9
entirety	53
structured	84
lessens	3
underlying	145
byproducts	53
realize	13
proportion	274
transporting	201
mechanism	110
recoverable	82
utilitys	194
reflected	38
crediting	21
charging	97
purchasers	287
just	277
allocating	43
downtown	17
trademarks	23
trademark	50
patent	111
buyer	791
exporter	16
invoice	136
denominated	27
insolvency	119
pre-shipment	1
post-shipment	1
freight	116
exported	17
country	471
delays	37
politically	1
incidents	61
amusement	118
architectural	148
franchising	5
tourism	194
prosperity	20
countries	23
incontestable	27
insuring	63
reinsuring	42
qualifying	424
matched	14
withdrawals	115
proportionately	46
iv-a	28
earn	106
rollovers	3
experienced	62
advisor	58
asset	381
countable	25
for-profit	55
skills	201
widest	4
repository	67
clearinghouse	137
actively	109
aggressively	2
strategic	63
liquefied	36
compressed	32
biodiesel	42
blend	39
combustion	86
engine	95
propel	11
commercially	163
butane	10
propane	32
structural	112
pump	91
dispensing	134
dispensed	164
parcels	331
highways	585
rails	55
wheels	23
installing	63
replacing	59
tanks	100
nonreverting	90
fuels	62
disposes	64
kit	19
alternately	16
kits	9
migrant	28
entrepreneurship	10
pooling	39
entrepreneurs	22
encountered	11
flexibility	36
paperwork	3
outdated	7
overly	1
burdensome	24
coordinators	21
mediator	115
entrepreneur	9
pursuing	45
entrepreneurial	8
graduated	93
auctions	19
auction	329
winning	55
professionally	26
preview	4
realtors	5
paving	21
landscaping	44
contemporary	7
preserving	64
values	263
phases	28
freehold	42
micrographic	9
manuscripts	2
elsewhere	75
archives	70
safely	92
micrographically	3
never	124
certifiable	1
reproduced	23
pardons	3
conveyances	78
dealer	1142
precious	124
metal	292
simultaneously	65
pre-establishment	1
reinstatement	514
transacting	144
entitys	213
gateway	51
attorney-general	49
stenographers	16
exceeding	567
imprint	8
verifications	8
defending	54
relations	218
homicide	51
prisoner	153
athlete	156
arisen	12
excepted	83
deprive	53
statehouse	1
moneys	159
constitutionality	36
fines	168
escheats	4
estates	101
guardianships	24
escheat	27
collections	180
attorney-generals	1
compromised	21
trafficking	95
criminally	16
chart	19
concert	82
dog	193
broker	578
breeder	46
novelty	11
complexity	30
contemporaneous	14
extensions	253
interrogatories	89
synthetic	142
investigated	65
lookalike	41
clarity	2
privileged	154
annoyance	2
embarrassment	2
oppression	2
secrets	53
bad	118
resisting	18
restrain	72
revoking	72
suspending	59
enjoining	26
admissibility	59
abridgment	1
abridge	22
cross-actions	1
motions	51
rulings	38
counter-claim	6
cross-complaint	4
cross-action	2
demurrers	2
guardianship	289
administratrix	1
executrix	1
docket	221
handing	3
deputiesemployment	1
attorneys-general	2
counsellor	1
co-operate	2
attorney-client	8
assert	101
quasi-judicial	8
recovering	40
commensurate	30
devote	29
recoveries	12
remit	255
unsuccessful	45
unsatisfied	59
swamplands	1
swampland	3
indemnity	208
think	7
cent	106
co-operation	2
concerted	11
co-operating	1
utilizing	29
cooperating	44
utilize	83
hereinafter	66
work-study	6
nonmerchant	2
chance	34
dispositions	21
intangibles	32
familial	23
nonconsumer	2
reply	30
conciliatory	1
mediate	16
registrant	185
journalistic	4
mitigation	75
risks	319
victim	1123
gouging	12
emergencies	74
unconscionable	75
grossly	12
obtainable	17
retailers	329
retailer	524
claiming	210
victims	323
orally	94
memoranda	80
preempts	6
pricing	35
bqaii	1
investigator	158
homeowner	103
blight	10
registry	440
lending	186
redress	23
homeowners	221
toll	677
staffing	47
publicizing	9
appraisals	106
callers	8
anonymously	6
publicize	22
disciplinary	496
theft	182
deception	138
debits	10
prosecutors	16
suspicion	20
deputize	4
perpetrator	103
surrendered	91
relinquished	22
disclaimed	47
reclaiming	6
regaining	1
proved	73
treating	157
hospitals	558
seized	125
disciplined	79
immune	229
indebted	43
whatsoever	60
derivable	2
liquidate	72
receivers	106
tolls	204
incomes	16
settle	102
debtors	324
superintend	10
assessors	145
appertaining	40
taxables	1
defrayed	8
ensuing	217
draws	20
founded	29
annum	74
aforesaid	84
plead	44
composition	159
borrowed	88
lent	17
perquisite	1
bonus	94
dividends	215
donor	293
accountant	282
thorough	33
imc	1
numerator	93
denominator	93
gratuities	14
gratuity	7
preaudit	3
reconcile	12
claimant	760
terminal	244
magnetic	33
tape	46
instructing	19
overdraft	8
cashed	6
debtor	1204
vaults	10
clip	1
embezzlement	22
discovering	21
careful	17
acquitted	17
managed	346
portfolio	49
benevolent	61
transparency	24
narrative	26
casual	16
deficits	8
recite	40
itemized	180
minutiae	1
fare	49
diems	11
tariff	39
constructive	41
literal	45
literally	2
irregular	13
janitor	1
expending	10
relate	143
recital	26
delinquencies	45
abstract	97
cigarettes	348
beer	462
wine	440
liquor	357
omitting	5
institutionsborrowing	1
plainfield	3
enlarging	25
countersigned	21
one-twelfth	16
institutionssemiannual	1
non-appropriated	1
semi-annual	10
leasehold	72
implicit	13
deflator	9
sewerlines	5
waterlines	7
sidewalks	65
retraining	26
stabilizing	4
recession	1
accrue	149
totaling	8
minus	213
quotient	108
rounded	64
calculates	11
figure	27
decrease	213
shortfall	46
fifty-two	60
repayments	46
citys	136
waterworks	114
corridor	146
marina	85
runways	17
fostering	10
covington	1
honor	80
reverts	77
retaining	71
pools	49
explore	20
recapitalization	6
constructing	302
designing	40
sewer	332
hydrants	8
cargo	70
reliever	1
airports	120
reuse	352
mass	133
amortization	50
repaid	114
forty-three	9
thousandths	24
eliminates	9
decreased	87
divide	154
nonfarm	17
six-hundredths	2
exclusions	52
intergovernmental	63
exempts	12
allot	8
calculations	50
caps	17
customary	120
five-tenths	88
unusually	13
refundable	24
remitted	168
apportionable	4
admissions	210
reverted	3
obligatory	12
loaning	7
obligor	471
deficit	69
solvency	45
herself	35
mortgagors	8
substitutions	7
diminishing	7
mortgaged	105
diminished	21
saline	9
seminary	23
endowment	186
ledgers	8
releasing	82
foreclosed	26
quitclaim	14
significance	48
namely	8
prerogative	4
denying	118
cooperatively	41
germane	8
non-governmental	1
shorter	107
members-elect	1
junior	45
adherents	2
stead	9
ordinarily	53
probity	3
financially	104
accumulation	49
concisely	7
undertakings	36
outlays	2
authorizations	35
gubernatorial	10
accumulated	182
figures	33
insight	4
inherent	44
encumbrance	120
reassign	18
reassigned	22
concurrence	98
definitely	10
ascertainable	40
determinable	23
omnibus	38
economical	57
classifications	128
wage	414
extraordinary	79
servicesfringe	1
overcharge	8
multistate	59
creditors	564
servicers	3
poors	11
mcgraw	2
settlements	59
bicentennial	35
commemorate	12
statehood	4
foreseen	6
sabotage	3
flood	492
wind	64
catastrophe	16
depreciated	5
deteriorated	22
obsolescence	42
unusable	22
depreciation	194
deterioration	51
unforeseen	10
supplementation	5
exhaustion	25
shortfalls	1
reverting	8
professors	21
superseding	8
supersedence	1
pregnant	181
disturbances	13
smoking	85
dangers	18
diseases	254
healths	13
heart	65
stroke	14
vaccinations	7
communicable	176
senior	257
preventive	50
alternatives	93
disparities	3
underserved	45
shortage	76
illnesses	29
prescription	575
low-income	8
rebates	15
r-a	1
crisis	64
adults	162
addictions	25
equipping	217
refurbishing	18
rentals	347
start-up	11
ruralcommunity	1
advancement	129
prioritize	3
nurture	1
ventures	19
skilled	49
outlines	9
accommodate	52
seed	514
mentor	3
self-sustaining	7
incubate	1
train	143
multipurpose	6
unmet	4
faith-based	3
reestablished	56
versed	2
rotary	17
promulgate	64
rented	118
rights-of-way	250
fencing	31
gravel	25
minerals	71
bed	181
navigable	69
waters	351
storerooms	1
warehouses	49
toward	213
lighting	149
plants	239
adam	3
protocol	165
avoidance	31
curtailment	12
curtail	3
bulletins	22
wherein	76
artifacts	22
disputes	139
protests	4
exhausting	14
offeror	221
appraisal	423
nonresponsive	4
nonresponsible	8
reporter	138
minister	18
priest	16
rabbi	16
spiritual	40
rendition	36
depends	25
warehouse	297
warehousing	25
snow	26
ice	93
trucks	67
wear	56
breathing	17
apparatuses	6
radios	10
quantities	73
defease	5
museum	176
fifty-eight	2
forensics	1
mixed	125
neighborhood	132
traditionally	5
founding	5
communal	1
focal	3
brownfield	105
facade	5
streetscape	3
cfr	504
aesthetically	3
pleasing	5
relocate	67
onsite	165
ombudsmen	5
endangered	331
ombudsmans	19
substantiated	96
learned	30
observations	10
supervised	266
complainants	29
civilly	27
inventories	27
recycled	84
technologically	12
plastic	56
glass	45
lubricants	22
compost	8
tires	110
landscape	129
solvents	3
paint	144
wastes	121
consisted	4
guide	80
host	216
curricular	103
bind	88
varies	14
conditional	161
expedite	42
upkeep	28
settlor	241
respecting	84
requisitions	5
surpluses	1
encumbrances	87
claimants	239
deductions	329
divesting	3
post-audits	1
inmate	226
architect	170
engineer	337
manifest	47
clicking	2
dont	7
approvals	133
invoices	35
subcontractors	79
deduct	124
ranges	31
convictions	120
around	49
pre-deprivation	1
ever	28
rape	53
deviate	39
molesting	49
exploitation	75
vicarious	24
gratification	19
seduction	24
incest	44
custom	41
remote	58
tendered	93
standardization	2
suited	14
encumbering	15
post-audit	2
allotted	37
contemplates	8
discover	29
hereinbefore	21
unliquidated	9
unencumbered	54
self-insurance	154
discounted	28
specimens	32
procurements	1
cite	10
career	397
preauditing	1
stationary	38
requisitioning	2
null	24
recycle	20
recyclable	48
ceremonies	19
therewith	67
state-house	1
ipso	3
facto	39
walkways	6
societys	32
acceptable	313
ninety-nine	31
let	136
alterations	68
occupying	78
headquartered	1
fifty-one	66
day-to-day	4
profits	200
blacks	4
indians	22
hispanics	4
asian	8
woman	207
one-third	89
aggressive	12
publicity	34
croson	1
subcontracts	21
achieving	47
uncertified	11
recently	98
attainment	46
goal	101
procurer	1
quote	16
invites	4
invitation	77
quotes	58
grievance	195
panel	391
links	14
quotation	31
collective	147
bargaining	172
imposes	164
unscheduled	13
sporadic	1
amphetamines	2
cocaine	41
opiates	7
ngml	1
pcp	2
thc	5
progressive	23
progression	3
unannounced	24
severe	90
parental	138
masters	129
advocacy	62
overseeing	24
contacting	19
roles	12
litem	263
advocates	65
merit	120
negligence	195
wanton	98
kindergarten	93
automation	28
telecommunication	43
networks	31
input	55
datum	7
microwave	8
electromagnetic	10
solutions	25
strategy	35
librarian	22
librarians	11
knowledgeable	26
interactions	17
assistive	63
erection	149
fixtures	120
ancillary	85
integrated	196
addictive	37
surface	708
garages	13
encumber	52
obligors	142
condemnation	298
occupants	71
adviser	276
planners	4
advertise	122
advertised	107
repeat	32
renovate	68
refurbish	3
males	21
male	24
juveniles	96
codifies	8
toxicology	44
visitors	105
larue	10
undertake	118
finances	74
save	20
agreeable	26
interest-bearing	12
redeemed	102
imprinted	15
impressed	19
authenticated	127
qualities	40
clearing	103
walks	21
drives	120
appurtenances	119
discounts	78
postwar	4
mandamus	38
escrowed	53
retainage	34
demolishing	23
repairing	117
routine	84
unloading	18
supplier	559
modernize	7
maximize	35
broad	19
buy	108
quotations	47
set-aside	16
set-asides	3
bonding	95
twenty-seven	16
honesty	21
nonresidents	78
subcontract	30
subcontracted	4
breaches	31
questionnaires	6
costing	6
invite	36
artificially	22
windstorm	12
endangers	29
inviting	16
unlikely	34
outweigh	8
competence	78
microfilm	24
warranty	224
plumbing	200
installations	26
trench	19
depth	51
iosha	6
subpart	48
aloud	6
preferences	112
unfavorable	23
favorable	143
iran	33
retainages	1
mutually	74
selects	24
commingle	10
uncompleted	12
architect-engineer	3
inure	28
laborers	51
profile	39
irregularity	35
letting	78
chronological	24
sixty-one	19
fulfilled	55
barred	182
proration	21
owing	117
prorate	18
settled	68
insulation	9
windows	38
caulking	3
weatherstripping	3
multi-glazed	2
heat	110
absorbing	4
reflective	9
glazed	4
coated	8
glazing	20
ventilating	14
conditioning	48
illumination	28
geothermal	32
cooling	63
hot	24
solar	69
photovoltaic	5
chillers	3
condensing	3
boilers	18
temperature	53
autoclaved	3
aerated	3
concrete	16
meter	57
readers	5
technically	16
contacts	41
sympathy	11
appreciation	28
fairly	68
remunerative	5
deletions	6
totally	59
staffs	19
equitably	37
unclassified	12
responsiveness	9
creed	36
roster	30
demotion	25
layoff	16
specialists	40
examiner	417
robert	6
wagner-peyser	5
meaningful	24
demoted	19
at-will	1
contravene	4
subdivided	18
reallocated	6
recruiting	14
veteran	245
separated	80
honorable	37
preemployment	4
interviews	25
computing	214
seniority	32
regarded	43
skill	155
appealable	29
dissimilar	1
reclassify	8
reorganize	38
reclassification	31
ratings	33
measurable	16
achievable	6
relied	55
promotions	25
furlough	3
laid	51
recalled	14
reemployed	13
out-of-pay	1
complained	58
jurisdictional	73
defer	59
creditable	140
racial	41
impartial	23
advantage	78
probability	70
willfully	77
stoppage	15
grants-in-aid	18
cross-reference	18
biweekly	8
staggering	12
payrolls	17
oversees	11
misuse	47
correctness	50
disparage	4
patrol	51
wing	22
rescue	87
missions	12
humanitarian	12
aerospace	8
commander	45
indict	7
subrogation	79
malicious	17
underutilization	8
religion	84
ancestry	20
expediters	1
orientation	22
expediter	2
unsatisfactory	45
suggestions	28
absenteeism	13
stress	13
weight	537
rehabilitate	48
specialist	78
proclaimed	8
warranting	6
specialized	143
feeding	87
sick	85
compensatory	51
bone	26
marrow	17
organ	94
soft	15
cavities	2
lung	12
kidney	9
transplantation	31
recognize	103
bargain	39
collectively	74
bargained	19
unenforceable	68
strike	92
abstinence	19
unconditional	31
negate	21
landsacquisition	1
easement	239
grantee	144
interrelated	5
newly	139
equip	147
vehicular	119
pedestrian	106
traffic	882
bicycles	24
pedestrians	44
impounding	41
parked	38
alleys	50
equips	2
operates	598
searching	10
orr	3
plaza	4
bounded	7
avenue	13
signage	23
plaque	8
spot	9
highlights	4
commemorating	4
bust	6
benjamin	2
plat	352
conveyed	186
conveys	45
brothers	13
saint	10
holy	3
contaminated	73
archeology	41
appraised	171
abuts	18
unconditionally	30
inadvertently	8
inserts	4
prejudicial	22
auctioneer	176
pathology	142
vermont	2
ingress	48
egress	54
subleased	3
staked	2
surveyed	17
visitor	130
outlet	47
drainage	433
reservoirs	54
alley	88
abutting	169
lighthouse	2
beacon	13
navigation	131
magnitude	11
cede	15
cedes	5
ceded	57
erecting	36
bordering	58
dams	47
chutes	2
slackwater	1
abutments	5
lock-keepers	2
acquisitions	52
dwellings	96
debar	1
hinder	33
forests	30
landowner	192
nuclear	109
nonnuclear	1
hazardous	815
perfection	154
perfected	334
appurtenance	45
consummated	42
relinquishing	7
appraisement	79
erected	131
commandments	6
grasses	17
harvesting	37
